,PPT INCINCHES,STORAGEAF,OUTFLOWCFS,INFLOWCFS
2010-07-14,0.0,2611461.0,7756.0,3462.0
2010-07-15,0.0,2602796.0,7864.0,3754.0
2010-07-16,0.0,2593263.0,7761.0,3001.0
2010-07-17,0.0,2584767.0,7908.0,3792.0
2010-07-18,0.0,2570861.0,8950.0,2158.0
2010-07-19,0.0,2558264.0,8881.0,2711.0
2010-07-20,0.0,2545837.0,8923.0,2763.0
2010-07-21,0.0,2531953.0,9324.0,2471.0
2010-07-22,0.0,2518868.0,9090.0,2631.0
2010-07-23,0.0,2504963.0,9086.0,2221.0
2010-07-24,0.0,2494446.0,8287.0,3140.0
2010-07-25,0.0,2480390.0,17927.0,11128.0
2010-07-26,0.0,2468842.0,8980.0,2544.0
2010-07-27,0.0,2454887.0,9036.0,2790.0
2010-07-28,0.0,2446834.0,9056.0,5124.0
2010-07-29,0.0,2432967.0,9085.0,2344.0
2010-07-30,0.0,2420408.0,9120.0,2860.0
2010-07-31,0.0,2408098.0,9126.0,3062.0
2010-08-01,0.0,2395832.0,9197.0,3195.0
2010-08-02,0.0,2383728.0,9181.0,3296.0
2010-08-03,0.0,2372024.0,9218.0,3440.0
2010-08-04,0.0,2364046.0,7167.0,3311.0
2010-08-05,0.0,2351935.0,9138.0,3191.0
2010-08-06,0.0,2342112.0,9166.0,4329.0
2010-08-07,0.0,2327255.0,9203.0,1844.0
2010-08-08,0.0,2314222.0,9184.0,2744.0
2010-08-09,0.0,2303690.0,9242.0,4062.0
2010-08-10,0.0,2293310.0,7359.0,2258.0
2010-08-11,0.0,2283774.0,7657.0,2982.0
2010-08-12,0.0,2271373.0,8096.0,1896.0
2010-08-13,0.0,2262594.0,7948.0,3650.0
2010-08-14,0.0,2251308.0,7972.0,2413.0
2010-08-15,0.0,2240635.0,7723.0,2639.0
2010-08-16,0.0,2231367.0,8376.0,3711.0
2010-08-17,0.0,2220191.0,8376.0,2882.0
2010-08-18,0.0,2206106.0,9219.0,2044.0
2010-08-19,0.0,2196374.0,7680.0,3142.0
2010-08-20,0.0,2183408.0,9288.0,2894.0
2010-08-21,0.0,2169488.0,8980.0,2055.0
2010-08-22,0.0,2155520.0,9313.0,2392.0
2010-08-23,0.0,2143946.0,9380.0,3654.0
2010-08-24,0.0,2129651.0,9417.0,2373.0
2010-08-25,0.0,2115314.0,9417.0,2407.0
2010-08-26,0.0,2102141.0,9465.0,3050.0
2010-08-27,0.0,2091098.0,8810.0,3388.0
2010-08-28,0.0,2078793.0,8320.0,2171.0
2010-08-29,0.0,2065675.0,8665.0,2272.0
2010-08-30,0.0,2052722.0,8834.0,2185.0
2010-08-31,0.0,2040149.0,8657.0,2427.0
2010-09-01,0.0,2028487.0,9452.0,3795.0
2010-09-02,0.0,2014746.0,9424.0,2677.0
2010-09-03,0.0,1999485.0,9580.0,1992.0
2010-09-04,0.0,1988410.0,8069.0,2576.0
2010-09-05,0.0,1976961.0,7727.0,2137.0
2010-09-06,0.0,1965767.0,7781.0,2276.0
2010-09-07,0.0,1954515.0,7771.0,2275.0
2010-09-08,0.0,1940620.0,9600.0,2611.0
2010-09-09,0.0,1928546.0,8484.0,2537.0
2010-09-10,0.0,1918577.0,8551.0,3661.0
2010-09-11,0.0,1906092.0,8693.0,1920.0
2010-09-12,0.0,1894073.0,7924.0,2559.0
2010-09-13,0.0,1885247.0,8007.0,3627.0
2010-09-14,0.0,1872618.0,8066.0,1843.0
2010-09-15,0.0,1863262.0,7531.0,2917.0
2010-09-16,0.0,1858144.0,5521.0,3006.0
2010-09-17,0.0,1850338.0,6345.0,2535.0
2010-09-18,0.0,1842156.0,5835.0,1718.0
2010-09-19,0.0,1837577.0,5567.0,3330.0
2010-09-20,0.0,1829337.0,5838.0,1801.0
2010-09-21,0.0,1826167.0,5148.0,3588.0
2010-09-22,0.0,1821123.0,5114.0,2638.0
2010-09-23,0.0,1810476.0,7211.0,1901.0
2010-09-24,0.0,1802127.0,7553.0,3296.0
2010-09-25,0.0,1793806.0,6608.0,2707.0
2010-09-26,0.0,1786683.0,5457.0,2037.0
2010-09-27,0.0,1778608.0,6864.0,2768.0
2010-09-28,0.0,1770257.0,7190.0,3202.0
2010-09-29,0.0,1760585.0,7226.0,2478.0
2010-09-30,0.0,1755185.0,5577.0,3037.0
2010-10-01,0.0,1749893.0,4446.0,1776.0
2010-10-02,0.0,1745188.0,4675.0,2410.0
2010-10-03,0.0,1743750.0,3766.0,3113.0
2010-10-04,0.0,1740875.0,3633.0,2340.0
2010-10-05,0.0,1740013.0,2770.0,2356.0
2010-10-06,0.08,1739822.0,2791.0,2667.0
2010-10-07,0.0,1740684.0,2300.0,2818.0
2010-10-08,0.0,1737335.0,4092.0,2520.0
2010-10-09,0.0,1734372.0,3228.0,1786.0
2010-10-10,0.0,1732654.0,3610.0,2744.0
2010-10-11,0.0,1729124.0,4071.0,2361.0
2010-10-12,0.0,1724840.0,3901.0,1906.0
2010-10-13,0.0,1719518.0,4930.0,2295.0
2010-10-14,0.0,1714777.0,5413.0,3196.0
2010-10-15,0.0,1704283.0,7241.0,2063.0
2010-10-16,0.0,1697501.0,5245.0,1898.0
2010-10-17,0.12,1697407.0,2056.0,2778.0
2010-10-18,0.0,1694775.0,3169.0,1238.0
2010-10-19,0.0,1692802.0,3593.0,2541.0
2010-10-20,0.0,1686240.0,4149.0,834.0
2010-10-21,0.0,1685117.0,3313.0,2824.0
2010-10-22,0.04,1683059.0,3134.0,2245.0
2010-10-23,1.04,1682030.0,3327.0,2718.0
2010-10-24,2.52,1699665.0,2269.0,11279.0
2010-10-25,0.0,1706642.0,2928.0,6375.0
2010-10-26,0.0,1705698.0,3097.0,2723.0
2010-10-27,0.0,1703623.0,2942.0,1932.0
2010-10-28,0.0,1701172.0,3196.0,1900.0
2010-10-29,0.0,1701549.0,3234.0,3526.0
2010-10-30,0.24,1702209.0,2234.0,2557.0
2010-10-31,0.0,1701643.0,3521.0,3236.0
2010-11-01,0.0,1696748.0,3510.0,999.0
2010-11-02,0.0,1696842.0,3477.0,3629.0
2010-11-03,0.0,1694868.0,3426.0,2524.0
2010-11-04,0.0,1693741.0,3154.0,2566.0
2010-11-05,0.0,1690269.0,3619.0,2678.0
2010-11-06,0.0,1685959.0,3523.0,615.0
2010-11-07,1.28,1686240.0,3026.0,3213.0
2010-11-08,0.0,1690456.0,2560.0,4685.0
2010-11-09,0.04,1686895.0,4084.0,2223.0
2010-11-10,0.0,1683713.0,5382.0,3840.0
2010-11-11,0.0,1679228.0,4762.0,2576.0
2010-11-12,0.0,1675591.0,5769.0,3919.0
2010-11-13,0.0,1671493.0,3624.0,1594.0
2010-11-14,0.0,1667868.0,4688.0,2995.0
2010-11-15,0.0,1665824.0,4613.0,2963.0
2010-11-16,0.0,1664804.0,2173.0,2361.0
2010-11-17,0.0,1665824.0,2112.0,2629.0
2010-11-18,0.0,1667403.0,2083.0,2928.0
2010-11-19,0.92,1667403.0,3014.0,3129.0
2010-11-20,1.24,1663969.0,5329.0,3932.0
2010-11-21,0.04,1659521.0,5462.0,2840.0
2010-11-22,0.0,1657023.0,5193.0,3851.0
2010-11-23,0.0,1653697.0,5380.0,3770.0
2010-11-24,0.0,1651850.0,5398.0,4438.0
2010-11-25,0.0,1647242.0,5470.0,2717.0
2010-11-26,0.0,1645309.0,4086.0,3682.0
2010-11-27,0.52,1642918.0,4077.0,2875.0
2010-11-28,0.0,1641723.0,4131.0,3485.0
2010-11-29,0.0,1638326.0,4064.0,2749.0
2010-11-30,0.0,1637776.0,3913.0,3292.0
2010-12-01,0.0,1634660.0,3753.0,2200.0
2010-12-02,0.04,1636126.0,1807.0,2606.0
2010-12-03,0.28,1635851.0,3744.0,3605.0
2010-12-04,0.12,1637501.0,3234.0,4177.0
2010-12-05,1.0,1639427.0,3286.0,4674.0
2010-12-06,0.28,1659151.0,3540.0,13053.0
2010-12-07,0.0,1670191.0,3587.0,9132.0
2010-12-08,0.24,1677083.0,3091.0,6713.0
2010-12-09,0.12,1686146.0,2887.0,7322.0
2010-12-10,0.04,1701643.0,2328.0,10299.0
2010-12-11,0.0,1715440.0,1168.0,8029.0
2010-12-12,0.0,1727029.0,1239.0,7137.0
2010-12-13,0.0,1735805.0,2153.0,6540.0
2010-12-14,0.52,1753452.0,2173.0,11136.0
2010-12-15,0.0,1770451.0,4155.0,12775.0
2010-12-16,0.0,1780065.0,3828.0,8592.0
2010-12-17,1.0,1788145.0,3801.0,7832.0
2010-12-18,0.76,1827356.0,2256.0,22134.0
2010-12-19,0.64,1896106.0,2264.0,36981.0
2010-12-20,0.88,1941758.0,3718.0,26697.0
2010-12-21,0.04,1974970.0,2217.0,18874.0
2010-12-22,0.88,2003292.0,1091.0,15334.0
2010-12-23,0.04,2027739.0,1137.0,13568.0
2010-12-24,0.0,2046375.0,1162.0,10530.0
2010-12-25,0.92,2063728.0,1181.0,10154.0
2010-12-26,0.08,2082273.0,1175.0,10369.0
2010-12-27,0.0,2099732.0,1145.0,9896.0
2010-12-28,1.04,2119608.0,1090.0,11363.0
2010-12-29,0.16,2147502.0,2132.0,16043.0
2010-12-30,0.0,2166018.0,2185.0,11490.0
2010-12-31,0.0,2180484.0,2182.0,9494.0
2011-01-01,0.48,2195132.0,1159.0,8562.0
2011-01-02,0.32,2209848.0,1150.0,8512.0
2011-01-03,0.0,2220760.0,2352.0,7914.0
2011-01-04,0.0,2227828.0,3751.0,7336.0
2011-01-05,0.0,2235140.0,2591.0,6291.0
2011-01-06,0.0,2240749.0,4056.0,6942.0
2011-01-07,0.0,2246828.0,3440.0,6464.0
2011-01-08,0.0,2253148.0,2718.0,5908.0
2011-01-09,0.0,2259366.0,2574.0,5708.0
2011-01-10,0.0,2265364.0,2790.0,5824.0
2011-01-11,0.04,2270795.0,3397.0,6211.0
2011-01-12,0.0,2277626.0,1996.0,5384.0
2011-01-13,0.68,2285865.0,2421.0,6523.0
2011-01-14,0.0,2295990.0,1777.0,6942.0
2011-01-15,0.0,2303924.0,1778.0,5733.0
2011-01-16,0.0,2313518.0,3815.0,5936.0
2011-01-17,0.0,2323728.0,2275.0,10255.0
2011-01-18,0.0,2332318.0,2383.0,6713.0
2011-01-19,0.0,2343412.0,2637.0,8248.0
2011-01-20,0.0,2352291.0,2527.0,6909.0
2011-01-21,0.0,2360598.0,2199.0,6521.0
2011-01-22,0.0,2369759.0,1758.0,6274.0
2011-01-23,0.0,2378468.0,1732.0,6249.0
2011-01-24,0.0,2386480.0,2560.0,6613.0
2011-01-25,0.0,2392951.0,2400.0,5801.0
2011-01-26,0.0,2399074.0,2723.0,5707.0
2011-01-27,0.0,2405930.0,1951.0,5479.0
2011-01-28,0.0,2412920.0,1624.0,5238.0
2011-01-29,0.24,2419803.0,1766.0,5122.0
2011-01-30,0.28,2430783.0,1087.0,6520.0
2011-01-31,0.0,2439164.0,1786.0,6072.0
2011-02-01,0.0,2447443.0,1495.0,5703.0
2011-02-02,0.0,2454766.0,1164.0,4982.0
2011-02-03,0.0,2461123.0,1789.0,4968.0
2011-02-04,0.0,2467493.0,1750.0,4938.0
2011-02-05,0.0,2474488.0,1770.0,5506.0
2011-02-06,0.0,2481375.0,1040.0,4550.0
2011-02-07,0.0,2483221.0,1790.0,2650.0
2011-02-08,0.0,2488398.0,1761.0,4537.0
2011-02-09,0.0,2492100.0,1754.0,3629.0
2011-02-10,0.0,2494694.0,1753.0,3041.0
2011-02-11,0.0,2497907.0,1469.0,3106.0
2011-02-12,0.0,2502486.0,481.0,2880.0
2011-02-13,0.0,2507566.0,500.0,2600.0
2011-02-14,0.36,2512902.0,1041.0,4262.0
2011-02-15,0.76,2527835.0,934.0,8336.0
2011-02-16,0.52,2554620.0,941.0,14673.0
2011-02-17,0.8,2573259.0,942.0,10223.0
2011-02-18,0.64,2588062.0,1026.0,8510.0
2011-02-19,0.4,2602414.0,499.0,7863.0
2011-02-20,0.0,2613248.0,996.0,6475.0
2011-02-21,0.0,2622704.0,1033.0,5704.0
2011-02-22,0.0,2630132.0,1347.0,5242.0
2011-02-23,0.0,2637575.0,948.0,4673.0
2011-02-24,0.4,2645806.0,1331.0,5449.0
2011-02-25,1.56,2659863.0,1310.0,8568.0
2011-02-26,0.0,2669308.0,510.0,5163.0
2011-02-27,0.0,2677098.0,563.0,4573.0
2011-02-28,0.0,2684110.0,1575.0,5077.0
2011-03-01,0.0,2690352.0,1288.0,4684.0
2011-03-02,0.64,2702737.0,1364.0,7498.0
2011-03-03,0.04,2717520.0,1332.0,8938.0
2011-03-04,0.0,2732228.0,1334.0,8667.0
2011-03-05,0.2,2744484.0,1332.0,7540.0
2011-03-06,1.04,2765128.0,467.0,11078.0
2011-03-07,0.0,2787881.0,1287.0,12579.0
2011-03-08,0.0,2806473.0,1332.0,10798.0
2011-03-09,0.0,2826769.0,1310.0,11601.0
2011-03-10,0.48,2846761.0,1319.0,11431.0
2011-03-11,0.0,2869030.0,1336.0,12589.0
2011-03-12,0.0,2891422.0,491.0,11802.0
2011-03-13,0.4,2912836.0,482.0,11388.0
2011-03-14,0.0,2944056.0,2753.0,18287.0
2011-03-15,1.04,2973695.0,8853.0,23947.0
2011-03-16,0.28,3010158.0,22229.0,40576.0
2011-03-17,0.08,3020452.0,25576.0,30702.0
2011-03-18,0.92,3018194.0,28697.0,27609.0
2011-03-19,0.92,2994553.0,35727.0,23899.0
2011-03-20,0.72,2972158.0,35732.0,24091.0
2011-03-21,0.04,2945165.0,33805.0,20478.0
2011-03-22,0.04,2916690.0,31860.0,17536.0
2011-03-23,0.48,2891696.0,31588.0,19033.0
2011-03-24,1.04,2871891.0,31584.0,21611.0
2011-03-25,0.04,2855437.0,28052.0,19780.0
2011-03-26,0.92,2855301.0,21972.0,21986.0
2011-03-27,0.04,2849200.0,22025.0,18812.0
2011-03-28,0.0,2840537.0,20832.0,16885.0
2011-03-29,0.0,2837294.0,17428.0,15564.0
2011-03-30,0.0,2837834.0,16563.0,16955.0
2011-03-31,0.0,2839996.0,16437.0,17615.0
2011-04-01,0.0,2847574.0,15679.0,19573.0
2011-04-02,0.0,2863588.0,13545.0,21684.0
2011-04-03,0.0,2881030.0,14038.0,22894.0
2011-04-04,0.0,2894162.0,13651.0,20286.0
2011-04-05,0.0,2910909.0,11063.0,19515.0
2011-04-06,0.0,2926069.0,11010.0,18836.0
2011-04-07,0.04,2939760.0,11268.0,18190.0
2011-04-08,0.0,2949744.0,11494.0,16590.0
2011-04-09,0.0,2956553.0,11496.0,14993.0
2011-04-10,0.0,2965882.0,8217.0,13051.0
2011-04-11,0.0,2978026.0,8091.0,14206.0
2011-04-12,0.0,2991607.0,5916.0,12774.0
2011-04-13,0.32,3006780.0,5190.0,12978.0
2011-04-14,0.0,3022571.0,3282.0,11333.0
2011-04-15,0.0,3033321.0,5586.0,11035.0
2011-04-16,0.0,3042677.0,5787.0,10418.0
2011-04-17,0.12,3060740.0,5661.0,15111.0
2011-04-18,0.16,3094792.0,5847.0,22925.0
2011-04-19,0.0,3126941.0,7755.0,23909.0
2011-04-20,0.0,3151172.0,9066.0,21189.0
2011-04-21,0.16,3181830.0,8757.0,24429.0
2011-04-22,0.0,3207686.0,10423.0,23599.0
2011-04-23,0.0,3224514.0,11010.0,19545.0
2011-04-24,0.16,3243465.0,10532.0,20217.0
2011-04-25,0.04,3263262.0,11218.0,21072.0
2011-04-26,0.0,3279252.0,12315.0,20440.0
2011-04-27,0.0,3289143.0,13035.0,18113.0
2011-04-28,0.0,3297552.0,13532.0,17856.0
2011-04-29,0.0,3302966.0,13959.0,16773.0
2011-04-30,0.0,3305375.0,14267.0,15614.0
2011-05-01,0.0,3307182.0,13899.0,14867.0
2011-05-02,0.0,3307483.0,14259.0,14532.0
2011-05-03,0.0,3310044.0,14253.0,15749.0
2011-05-04,0.0,3312456.0,14638.0,15991.0
2011-05-05,0.0,3315021.0,15739.0,17194.0
2011-05-06,0.0,3320908.0,15481.0,18523.0
2011-05-07,0.0,3328165.0,15785.0,19632.0
2011-05-08,0.0,3336797.0,15603.0,20039.0
2011-05-09,0.44,3342560.0,15561.0,18483.0
2011-05-10,0.0,3343470.0,15830.0,16406.0
2011-05-11,0.0,3342409.0,16481.0,16153.0
2011-05-12,0.0,3340588.0,17083.0,16236.0
2011-05-13,0.0,3341649.0,16418.0,16986.0
2011-05-14,0.0,3342864.0,16279.0,17026.0
2011-05-15,0.6,3342257.0,16630.0,16395.0
2011-05-16,0.2,3336797.0,16966.0,14095.0
2011-05-17,0.52,3334827.0,16258.0,15477.0
2011-05-18,0.08,3336038.0,15066.0,15690.0
2011-05-19,0.0,3336342.0,13367.0,13591.0
2011-05-20,0.0,3336342.0,13108.0,13226.0
2011-05-21,0.0,3334524.0,13790.0,13059.0
2011-05-22,0.0,3336342.0,13649.0,14594.0
2011-05-23,0.04,3340588.0,12362.0,14590.0
2011-05-24,0.0,3347419.0,11442.0,15119.0
2011-05-25,0.6,3361569.0,8966.0,16145.0
2011-05-26,0.0,3377444.0,7160.0,15107.0
2011-05-27,0.0,3386780.0,8399.0,13288.0
2011-05-28,0.2,3393065.0,9524.0,12757.0
2011-05-29,0.0,3394907.0,10623.0,11490.0
2011-05-30,0.0,3397055.0,10310.0,11564.0
2011-05-31,0.28,3399667.0,9216.0,10646.0
2011-06-01,0.28,3404584.0,8882.0,11305.0
2011-06-02,0.0,3409662.0,7884.0,10552.0
2011-06-03,0.0,3415361.0,7726.0,10766.0
2011-06-04,0.36,3420759.0,7513.0,10197.0
2011-06-05,0.0,3426471.0,7419.0,10299.0
2011-06-06,0.16,3437916.0,7417.0,13249.0
2011-06-07,0.0,3454824.0,7400.0,15947.0
2011-06-08,0.0,3470388.0,8105.0,16055.0
2011-06-09,0.0,3481470.0,10051.0,15834.0
2011-06-10,0.0,3489288.0,11325.0,15334.0
2011-06-11,0.0,3495239.0,12164.0,15291.0
2011-06-12,0.0,3501824.0,12164.0,15672.0
2011-06-13,0.0,3509361.0,12781.0,16629.0
2011-06-14,0.0,3514864.0,12811.0,15749.0
2011-06-15,0.0,3516280.0,14669.0,15481.0
2011-06-16,0.0,3516280.0,14555.0,14826.0
2011-06-17,0.0,3517067.0,13411.0,14013.0
2011-06-18,0.0,3517381.0,13117.0,13449.0
2011-06-19,0.0,3516280.0,13983.0,13458.0
2011-06-20,0.0,3515493.0,13642.0,13539.0
2011-06-21,0.0,3517224.0,12546.0,13583.0
2011-06-22,0.0,3522106.0,10012.0,12581.0
2011-06-23,0.0,3531251.0,7423.0,12280.0
2011-06-24,0.0,3537738.0,7522.0,10955.0
2011-06-25,0.0,3539160.0,9237.0,10128.0
2011-06-26,0.0,3537580.0,9568.0,8922.0
2011-06-27,0.0,3534884.0,10900.0,9688.0
2011-06-28,0.8,3531725.0,11964.0,10527.0
2011-06-29,0.0,3524785.0,12658.0,9256.0
2011-06-30,0.0,3515021.0,12760.0,7854.0
2011-07-01,0.0,3516909.0,7879.0,8958.0
2011-07-02,0.0,3518483.0,6981.0,7929.0
2011-07-03,0.0,3519271.0,6988.0,7597.0
2011-07-04,0.0,3521318.0,6875.0,8204.0
2011-07-05,0.0,3524469.0,5642.0,7359.0
2011-07-06,0.0,3527623.0,5649.0,7540.0
2011-07-07,0.0,3527938.0,7119.0,7397.0
2011-07-08,0.0,3527307.0,8244.0,8182.0
2011-07-09,0.0,3531567.0,4708.0,7138.0
2011-07-10,0.0,3534251.0,4996.0,6524.0
2011-07-11,0.0,3531883.0,7274.0,6244.0
2011-07-12,0.0,3530148.0,6921.0,6275.0
2011-07-13,0.0,3530620.0,5453.0,5772.0
2011-07-14,0.0,3529200.0,6010.0,5489.0
2011-07-15,0.0,3530148.0,5140.0,6240.0
2011-07-16,0.0,3529516.0,5632.0,5703.0
2011-07-17,0.0,3528727.0,5592.0,5235.0
2011-07-18,0.0,3527623.0,5546.0,4597.0
2011-07-19,0.0,3527465.0,5591.0,5600.0
2011-07-20,0.0,3526834.0,5308.0,5706.0
2011-07-21,0.0,3525415.0,5236.0,4728.0
2011-07-22,0.0,3524627.0,5161.0,4966.0
2011-07-23,0.0,3522578.0,4752.0,3808.0
2011-07-24,0.0,3522420.0,4285.0,4375.0
2011-07-25,0.0,3528253.0,1840.0,5030.0
2011-07-26,0.0,3523524.0,4785.0,2519.0
2011-07-27,0.0,3519114.0,5903.0,3942.0
2011-07-28,0.0,3514392.0,5803.0,3844.0
2011-07-29,0.0,3510147.0,5550.0,3602.0
2011-07-30,0.0,3505120.0,5482.0,3194.0
2011-07-31,0.0,3499471.0,5487.0,2782.0
2011-08-01,0.0,3495865.0,5483.0,3847.0
2011-08-02,0.0,3490227.0,5264.0,2854.0
2011-08-03,0.0,3484282.0,4430.0,1092.0
2011-08-04,0.0,3480064.0,4732.0,2239.0
2011-08-05,0.0,3473976.0,4691.0,1694.0
2011-08-06,0.0,3467116.0,4390.0,1078.0
2011-08-07,0.0,3462756.0,4383.0,2483.0
2011-08-08,0.0,3454980.0,4340.0,842.0
2011-08-09,0.0,3450786.0,4520.0,2607.0
2011-08-10,0.0,3446130.0,4757.0,2689.0
2011-08-11,0.0,3438690.0,4833.0,960.0
2011-08-12,0.0,3435130.0,4849.0,3276.0
2011-08-13,0.0,3432500.0,4831.0,3572.0
2011-08-14,0.0,3428634.0,4810.0,2928.0
2011-08-15,0.0,3425699.0,4807.0,3710.0
2011-08-16,0.0,3422611.0,4844.0,3557.0
2011-08-17,0.0,3416748.0,4924.0,2581.0
2011-08-18,0.0,3408892.0,5677.0,1828.0
2011-08-19,0.0,3401361.0,5404.0,1389.0
2011-08-20,0.0,3394600.0,6314.0,3323.0
2011-08-21,0.0,3387699.0,6536.0,3245.0
2011-08-22,0.77,3380656.0,6629.0,3088.0
2011-08-23,0.0,3373318.0,6641.0,3239.0
2011-08-24,0.0,3365228.0,6845.0,3564.0
2011-08-25,0.0,3358675.0,5905.0,2581.0
2011-08-26,0.0,3351066.0,6265.0,2667.0
2011-08-27,0.0,3341346.0,7367.0,2923.0
2011-08-28,0.0,3332403.0,7308.0,2868.0
2011-08-29,0.0,3324988.0,6475.0,3158.0
2011-08-30,0.0,3316529.0,7291.0,3347.0
2011-08-31,0.0,3308537.0,6231.0,2360.0
2011-09-01,0.0,3301612.0,6031.0,2775.0
2011-09-02,0.0,3292145.0,7828.0,2025.0
2011-09-03,0.0,3281498.0,7990.0,2851.0
2011-09-04,0.0,3270728.0,8051.0,3074.0
2011-09-05,0.0,3260726.0,7966.0,3163.0
2011-09-06,0.0,3250452.0,8136.0,3467.0
2011-09-07,0.0,3240644.0,8140.0,3396.0
2011-09-08,0.0,3229692.0,7157.0,2125.0
2011-09-09,0.0,3225105.0,4633.0,2501.0
2011-09-10,0.0,3220965.0,4708.0,2797.0
2011-09-11,0.0,3215501.0,4690.0,1949.0
2011-09-12,0.0,3207096.0,5993.0,2341.0
2011-09-13,0.0,3199884.0,6014.0,2486.0
2011-09-14,0.0,3191362.0,7008.0,2795.0
2011-09-15,0.0,3180365.0,8091.0,3053.0
2011-09-16,0.0,3168957.0,8089.0,2468.0
2011-09-17,0.0,3164577.0,4788.0,2628.0
2011-09-18,0.0,3159764.0,5073.0,3136.0
2011-09-19,0.0,3150881.0,6664.0,2325.0
2011-09-20,0.0,3142887.0,6599.0,2880.0
2011-09-21,0.0,3134906.0,6219.0,2531.0
2011-09-22,0.0,3127086.0,6273.0,32.0
2011-09-23,0.0,3119568.0,6226.0,2934.0
2011-09-24,0.0,3112928.0,4848.0,1478.0
2011-09-25,0.0,3106731.0,4731.0,1694.0
2011-09-26,0.0,3097953.0,7109.0,2845.0
2011-09-27,0.0,3084606.0,7118.0,448.0
2011-09-28,0.0,3072013.0,8420.0,2203.0
2011-09-29,0.0,3057747.0,8405.0,1369.0
2011-09-30,0.0,3044665.0,8387.0,2075.0
2011-10-01,0.0,3033887.0,8477.0,3116.0
2011-10-02,0.0,3020171.0,8397.0,1629.0
2011-10-03,0.0,3010582.0,8452.0,3632.0
2011-10-04,0.44,2997361.0,9320.0,2700.0
2011-10-05,0.8,2989083.0,9338.0,5260.0
2011-10-06,0.24,2976628.0,9351.0,3106.0
2011-10-07,0.0,2967136.0,7760.0,3085.0
2011-10-08,0.0,2957945.0,7828.0,3234.0
2011-10-09,0.0,2955580.0,3900.0,2678.0
2011-10-10,1.2,2952383.0,5716.0,4125.0
2011-10-11,0.04,2948217.0,5414.0,3323.0
2011-10-12,0.0,2945303.0,5318.0,3905.0
2011-10-13,0.0,2944471.0,4081.0,3827.0
2011-10-14,0.0,2942253.0,4068.0,3000.0
2011-10-15,0.0,2935190.0,6771.0,3240.0
2011-10-16,0.0,2934638.0,2960.0,2782.0
2011-10-17,0.0,2933254.0,3356.0,2923.0
2011-10-18,0.0,2932010.0,3346.0,2330.0
2011-10-19,0.0,2929522.0,3348.0,2263.0
2011-10-20,0.0,2926069.0,3338.0,2049.0
2011-10-21,0.0,2924136.0,3385.0,2351.0
2011-10-22,0.0,2921791.0,3334.0,2340.0
2011-10-23,0.0,2918896.0,3353.0,2013.0
2011-10-24,0.0,2917793.0,3326.0,2825.0
2011-10-25,0.0,2916554.0,3301.0,2741.0
2011-10-26,0.0,2913662.0,3341.0,2007.0
2011-10-27,0.0,2908159.0,3347.0,771.0
2011-10-28,0.0,2903763.0,3324.0,1128.0
2011-10-29,0.0,2901841.0,3377.0,2527.0
2011-10-30,0.0,2898411.0,3398.0,1718.0
2011-10-31,0.0,2895802.0,3386.0,1994.0
2011-11-01,0.0,2894299.0,3411.0,2720.0
2011-11-02,0.0,2890875.0,3353.0,2018.0
2011-11-03,0.04,2891286.0,3385.0,3595.0
2011-11-04,0.12,2888548.0,3320.0,1956.0
2011-11-05,0.4,2887864.0,3379.0,3049.0
2011-11-06,0.48,2886907.0,6775.0,6313.0
2011-11-07,0.0,2884856.0,4515.0,3527.0
2011-11-08,0.0,2879256.0,4868.0,2085.0
2011-11-09,0.0,2876799.0,4875.0,3672.0
2011-11-10,0.0,2868214.0,5195.0,886.0
2011-11-11,0.12,2861140.0,5177.0,2484.0
2011-11-12,0.0,2855437.0,5211.0,1675.0
2011-11-13,0.0,2848522.0,5170.0,1566.0
2011-11-14,0.0,2839185.0,5260.0,582.0
2011-11-15,0.0,2835538.0,5288.0,3431.0
2011-11-16,0.0,2829060.0,5228.0,2060.0
2011-11-17,0.0,2825422.0,5272.0,3603.0
2011-11-18,0.0,2820441.0,5275.0,2731.0
2011-11-19,0.04,2820037.0,3251.0,3073.0
2011-11-20,0.24,2817079.0,3311.0,1762.0
2011-11-21,0.0,2817079.0,4055.0,4055.0
2011-11-22,0.0,2814794.0,3993.0,3012.0
2011-11-23,0.02,2813586.0,4021.0,3170.0
2011-11-24,0.28,2814122.0,3036.0,3316.0
2011-11-25,0.0,2814526.0,3019.0,3301.0
2011-11-26,0.0,2814391.0,3012.0,2886.0
2011-11-27,0.0,2814660.0,3045.0,3185.0
2011-11-28,0.0,2810497.0,4296.0,2135.0
2011-11-29,0.0,2808754.0,4085.0,3294.0
2011-11-30,0.0,2806607.0,4088.0,2954.0
2011-12-01,0.0,2801918.0,5513.0,3302.0
2011-12-02,0.0,2796430.0,5073.0,2256.0
2011-12-03,0.0,2791887.0,5059.0,2931.0
2011-12-04,0.0,2788282.0,3624.0,1968.0
2011-12-05,0.0,2779350.0,6807.0,2409.0
2011-12-06,0.0,2767914.0,7918.0,2293.0
2011-12-07,0.0,2757043.0,7954.0,2572.0
2011-12-08,0.0,2742372.0,9648.0,2274.0
2011-12-09,0.02,2728809.0,8996.0,2171.0
2011-12-10,0.0,2712280.0,9431.0,2300.0
2011-12-11,0.0,2698430.0,9391.0,2412.0
2011-12-12,0.0,2686319.0,9206.0,2398.0
